"ref_area.label","indicator.label","source.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Iran, Islamic Republic of","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 25+","2013",15.74,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iraq","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2021",16.17,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Iraq","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15-24","2021",35.37,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Iraq","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 25+","2021",10.82,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Iraq","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 15+","2021",14.28,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Iraq","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 15-24","2021",31.58,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Iraq","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 25+","2021",9.37,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Iraq","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 15+","2021",28.31,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Iraq","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 15-24","2021",62.17,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Iraq","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 25+","2021",19.84,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Iraq","SDG indicator 8.5.2 - Unemployment rate (%)","HIES - Household Socio-Economic Survey","Sex: Total","Age (Youth, adults): 15+","2017",13.02,,,,
"Iraq","SDG indicator 8.5.2 - Unemployment rate (%)","HIES - Household Socio-Economic Survey","Sex: Total","Age (Youth, adults): 15-24","2017",25.57,,,,
"Iraq","SDG indicator 8.5.2 - Unemployment rate (%)","HIES - Household Socio-Economic Survey","Sex: Total","Age (Youth, adults): 25+","2017",9.75,,,,
"Iraq","SDG indicator 8.5.2 - Unemployment rate (%)","HIES - Household Socio-Economic Survey","Sex: Male","Age (Youth, adults): 15+","2017",10.26,,,,
"Iraq","SDG indicator 8.5.2 - Unemployment rate (%)","HIES - Household Socio-Economic Survey","Sex: Male","Age (Youth, adults): 15-24","2017",21.99,,,,
"Iraq","SDG indicator 8.5.2 - Unemployment rate (%)","HIES - Household Socio-Economic Survey","Sex: Male","Age (Youth, adults): 25+","2017",7,,,,
"Iraq","SDG indicator 8.5.2 - Unemployment rate (%)","HIES - Household Socio-Economic Survey","Sex: Female","Age (Youth, adults): 15+","2017",30.96,,,,
"Iraq","SDG indicator 8.5.2 - Unemployment rate (%)","HIES - Household Socio-Economic Survey","Sex: Female","Age (Youth, adults): 15-24","2017",63.27,,,,
"Iraq","SDG indicator 8.5.2 - Unemployment rate (%)","HIES - Household Socio-Economic Survey","Sex: Female","Age (Youth, adults): 25+","2017",25.92,,,,
"Iraq","SDG indicator 8.5.2 - Unemployment rate (%)","HIES - Household Socio-Economic Survey","Sex: Total","Age (Youth, adults): 15+","2016",10.82,,,,
"Iraq","SDG indicator 8.5.2 - Unemployment rate (%)","HIES - Household Socio-Economic Survey","Sex: Total","Age (Youth, adults): 15-24","2016",22.67,,,,
"Iraq","SDG indicator 8.5.2 - Unemployment rate (%)","HIES - Household Socio-Economic Survey","Sex: Total","Age (Youth, adults): 25+","2016",7.52,,,,
"Iraq","SDG indicator 8.5.2 - Unemployment rate (%)","HIES - Household Socio-Economic Survey","Sex: Male","Age (Youth, adults): 15+","2016",8.49,,,,
"Iraq","SDG indicator 8.5.2 - Unemployment rate (%)","HIES - Household Socio-Economic Survey","Sex: Male","Age (Youth, adults): 15-24","2016",20.09,,,,
"Iraq","SDG indicator 8.5.2 - Unemployment rate (%)","HIES - Household Socio-Economic Survey","Sex: Male","Age (Youth, adults): 25+","2016",5.14,,,,
"Iraq","SDG indicator 8.5.2 - Unemployment rate (%)","HIES - Household Socio-Economic Survey","Sex: Female","Age (Youth, adults): 15+","2016",22.22,,,,
"Iraq","SDG indicator 8.5.2 - Unemployment rate (%)","HIES - Household Socio-Economic Survey","Sex: Female","Age (Youth, adults): 15-24","2016",37.99,,,,
"Iraq","SDG indicator 8.5.2 - Unemployment rate (%)","HIES - Household Socio-Economic Survey","Sex: Female","Age (Youth, adults): 25+","2016",18.64,,,,
"Iraq","SDG indicator 8.5.2 - Unemployment rate (%)","HIES - Household Socio-Economic Survey","Sex: Total","Age (Youth, adults): 15+","2014",10.59,,,,
"Iraq","SDG indicator 8.5.2 - Unemployment rate (%)","HIES - Household Socio-Economic Survey","Sex: Total","Age (Youth, adults): 15-24","2014",19.99,,,,
"Iraq","SDG indicator 8.5.2 - Unemployment rate (%)","HIES - Household Socio-Economic Survey","Sex: Total","Age (Youth, adults): 25+","2014",7.62,,,,
"Iraq","SDG indicator 8.5.2 - Unemployment rate (%)","HIES - Household Socio-Economic Survey","Sex: Male","Age (Youth, adults): 15+","2014",8.44,,,,
"Iraq","SDG indicator 8.5.2 - Unemployment rate (%)","HIES - Household Socio-Economic Survey","Sex: Male","Age (Youth, adults): 15-24","2014",16.98,,,,
"Iraq","SDG indicator 8.5.2 - Unemployment rate (%)","HIES - Household Socio-Economic Survey","Sex: Male","Age (Youth, adults): 25+","2014",5.48,,,,
"Iraq","SDG indicator 8.5.2 - Unemployment rate (%)","HIES - Household Socio-Economic Survey","Sex: Female","Age (Youth, adults): 15+","2014",21.92,,,,
"Iraq","SDG indicator 8.5.2 - Unemployment rate (%)","HIES - Household Socio-Economic Survey","Sex: Female","Age (Youth, adults): 15-24","2014",46.82,,,,
"Iraq","SDG indicator 8.5.2 - Unemployment rate (%)","HIES - Household Socio-Economic Survey","Sex: Female","Age (Youth, adults): 25+","2014",17.46,,,,
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2022",3.79,,,,"Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Total","Age (Youth, adults): 15-24","2022",8.65,,,,"Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Total","Age (Youth, adults): 25+","2022",2.95,,,,"Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Male","Age (Youth, adults): 15+","2022",4.13,,,,"Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Male","Age (Youth, adults): 15-24","2022",11.59,,,,"Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Male","Age (Youth, adults): 25+","2022",2.92,,,,"Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Female","Age (Youth, adults): 15+","2022",3.39,,,,"Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Female","Age (Youth, adults): 15-24","2022",5.55,,,,"Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Female","Age (Youth, adults): 25+","2022",2.98,,,,"Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2021",6.03,"Break in series",,"Break in series: Methodology revised","Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Total","Age (Youth, adults): 15-24","2021",12.07,"Break in series",,"Break in series: Methodology revised","Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Total","Age (Youth, adults): 25+","2021",5.01,"Break in series",,"Break in series: Methodology revised","Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Male","Age (Youth, adults): 15+","2021",5.74,"Break in series",,"Break in series: Methodology revised","Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Male","Age (Youth, adults): 15-24","2021",13.23,"Break in series",,"Break in series: Methodology revised","Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Male","Age (Youth, adults): 25+","2021",4.58,"Break in series",,"Break in series: Methodology revised","Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Female","Age (Youth, adults): 15+","2021",6.36,"Break in series",,"Break in series: Methodology revised","Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Female","Age (Youth, adults): 15-24","2021",10.88,"Break in series",,"Break in series: Methodology revised","Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Female","Age (Youth, adults): 25+","2021",5.54,"Break in series",,"Break in series: Methodology revised","Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2020",5.48,"Break in series",,"Break in series: Methodology revised","Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Total","Age (Youth, adults): 15-24","2020",10.03,"Break in series",,"Break in series: Methodology revised","Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Total","Age (Youth, adults): 25+","2020",4.72,"Break in series",,"Break in series: Methodology revised","Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Male","Age (Youth, adults): 15+","2020",5.64,"Break in series",,"Break in series: Methodology revised","Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Male","Age (Youth, adults): 15-24","2020",11.08,"Break in series",,"Break in series: Methodology revised","Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Male","Age (Youth, adults): 25+","2020",4.82,"Break in series",,"Break in series: Methodology revised","Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Female","Age (Youth, adults): 15+","2020",5.29,"Break in series",,"Break in series: Methodology revised","Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Female","Age (Youth, adults): 15-24","2020",9,"Break in series",,"Break in series: Methodology revised","Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Female","Age (Youth, adults): 25+","2020",4.6,"Break in series",,"Break in series: Methodology revised","Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2019",3.51,,,,"Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Total","Age (Youth, adults): 15-24","2019",8.74,,,,"Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Total","Age (Youth, adults): 25+","2019",2.57,,,,"Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Male","Age (Youth, adults): 15+","2019",3.84,,,,"Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Male","Age (Youth, adults): 15-24","2019",11.83,,,,"Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Male","Age (Youth, adults): 25+","2019",2.53,,,,"Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Female","Age (Youth, adults): 15+","2019",3.11,,,,"Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Female","Age (Youth, adults): 15-24","2019",5.58,,,,"Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Female","Age (Youth, adults): 25+","2019",2.63,,,,"Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2018",2.7,,,,"Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Total","Age (Youth, adults): 15-24","2018",6.08,,,,"Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Total","Age (Youth, adults): 25+","2018",2.08,,,,"Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Male","Age (Youth, adults): 15+","2018",2.85,,,,"Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Male","Age (Youth, adults): 15-24","2018",6.49,,,,"Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Male","Age (Youth, adults): 25+","2018",2.2,,,,"Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Female","Age (Youth, adults): 15+","2018",2.54,,,,"Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Female","Age (Youth, adults): 15-24","2018",5.63,,,,"Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Female","Age (Youth, adults): 25+","2018",1.93,,,,"Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2017",2.74,,,,"Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Total","Age (Youth, adults): 15-24","2017",7.87,,,,"Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Total","Age (Youth, adults): 25+","2017",1.73,,,,"Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Male","Age (Youth, adults): 15+","2017",2.76,,,,"Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Male","Age (Youth, adults): 15-24","2017",8.59,,,,"Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Male","Age (Youth, adults): 25+","2017",1.65,,,,"Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Female","Age (Youth, adults): 15+","2017",2.72,,,,"Repository: Eurostat special tabulation"
"Iceland","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - EU Labour Force Survey","Sex: Female","Age (Youth, adults): 15-24","2017",7.08,,,,"Repository: Eurostat special tabulation"
